// Creator: RBR Ltd.,,,,,,,,,,,,,,,,,,
// Create time: 2024-06-14T16:00:22,,,,,,,,,,,,,,,,,,
// Instrument model firmware and serialID: RBRmaestro³ 1.15 231420,,,,,,,,,,,,,,,,,,
// Sample period: 0.5 second,,,,,,,,,,,,,,,,,,
// Processing history:,,,,,,,,,,,,,,,,,,
"//	231420_20240614_1557.rsk opened using pyRSKtools v1.1.1.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
// timestamp(yyyy-mm-ddTHH:MM:ss.FFF),    conductivity(mS/cm),    temperature(°C),    pressure(dbar),    temperature1(°C),    dissolved_o2_concentration(µmol/L),    chlorophyll-a(ug/l),    fdom(ppb),    turbidity(FTU),    voltage(V),    voltage1(V),    voltage2(V),    voltage3(V),    sea_pressure(dbar),    depth(m),    salinity(PSU),    speed_of_sound(m/s),    specific_conductivity(µS/cm),    dissolved_o2_saturation(%)
2024-06-14T07:23:48.000,30.13841629,10.36077881,23.69949532,9.69849968,240.5662994,3.240500212,7.786000252,0.708350003,0.02959935,0.029606503,0.02957074,0.029581469,13.56699562,13.45636082,26.72406769,1481.323975,41836.19531,81.58108521
2024-06-14T07:23:48.500,29.62802315,10.47232056,23.65547562,9.69849968,241.4947052,3.240500212,7.786000252,0.75365001,0.029600067,0.029606503,0.029573604,0.029583614,13.52297592,13.4126997,26.14506149,1481.030884,41006.4375,81.79430389
2024-06-14T07:23:49.000,29.33691978,10.66134644,23.56549835,9.891300201,243.7322693,4.607000351,7.819500446,0.70054996,0.029603643,0.029607933,0.029570028,0.029580757,13.43299866,13.32345676,25.72853279,1481.214844,40401.64844,82.67577362
2024-06-14T07:23:49.500,29.18558884,10.90817261,23.44419479,9.891300201,244.306839,3.478500128,7.845500469,0.685050011,0.029602926,0.029610079,0.029568594,0.029579323,13.3116951,13.20314217,25.41071892,1481.723999,39933.97266,83.15148163
2024-06-14T07:23:50.000,29.02565765,11.02233887,23.35163307,10.19919968,245.3891296,3.830000162,7.837500572,0.742249966,0.029602215,0.029612225,0.029570028,0.029580757,13.21913338,13.11133575,25.17904854,1481.856323,39597,83.60525513
2024-06-14T07:23:50.500,28.92315865,11.06488037,23.28872681,10.19919968,245.600296,6.292500496,7.833000183,0.689049959,0.029602926,0.029610079,0.029566452,0.029582186,13.15622711,13.04894161,25.05215263,1481.856201,39413.48047,83.68747711
2024-06-14T07:23:51.000,28.85453415,11.10397339,23.22576141,10.57439995,247.6860962,6.292500496,7.833000183,0.743950009,0.029602215,0.029607933,0.029569309,0.029580038,13.09326172,12.98649025,24.96019936,1481.88562,39280,84.42094421
2024-06-14T07:23:51.500,28.74494934,11.17797852,23.12474442,10.57439995,247.9517822,3.431000233,7.844500542,0.700299978,0.029601496,0.029608648,0.02957217,0.029578609,12.99224472,12.88629723,24.80600548,1481.96521,39055.66797,84.56518555
2024-06-14T07:23:52.000,28.58376884,11.25244141,23.0058403,10.80309963,252.3219299,4.23900032,7.863500595,0.729149997,0.029602215,0.029609367,0.029569309,0.029580757,12.87334061,12.76836205,24.60321999,1481.987915,38761.77344,86.08460999
2024-06-14T07:23:52.500,28.50329971,11.2828064,22.91106796,10.80309963,252.485199,3.974500179,7.848500252,0.700349987,0.029602215,0.029606503,0.029567163,0.029582186,12.77856827,12.67436314,24.50684357,1481.979858,38622.27344,86.14466095
2024-06-14T07:23:53.000,28.47996521,11.31256104,22.83639145,11.01259995,255.6635437,3.913500071,7.916000366,0.83314997,0.029602926,0.029607933,0.02957074,0.029581469,12.70389175,12.60029507,24.46508217,1482.0354,38560.96094,87.26248169
2024-06-14T07:23:53.500,28.46905518,11.32839966,22.8134346,11.01259995,255.7022247,3.913500071,7.916000366,0.676449955,0.029598638,0.029611509,0.029570028,0.029581469,12.68093491,12.57752609,24.44430923,1482.066895,38530.40625,87.29426575
2024-06-14T07:23:54.000,28.46094131,11.34786987,22.76226807,11.10109997,258.0485535,3.771000147,7.923000336,0.698249996,0.029602926,0.029607933,0.029570028,0.029579323,12.62976837,12.52677631,24.42379379,1482.111206,38500.04688,88.1211319
2024-06-14T07:23:54.500,28.42973328,11.36682129,22.72953796,11.10109997,258.1230774,3.974500179,7.925000191,0.773799956,0.029601496,0.029607933,0.029569309,0.029578609,12.59703827,12.49431324,24.38183784,1482.128296,38439.01172,88.15950775
2024-06-14T07:23:55.000,28.39196205,11.40213013,22.60932159,11.19629955,260.5983276,4.944500446,7.953500271,0.70144999,0.029602215,0.029607933,0.02957074,0.029580757,12.4768219,12.37507725,24.32300758,1482.182373,38352.96875,89.0401001
2024-06-14T07:23:55.500,28.35368729,11.42541504,22.53801346,11.19629955,260.6901855,4.524000168,7.949000359,0.671249986,0.029605072,0.029610079,0.029568594,0.029582186,12.40551376,12.30435085,24.2716732,1482.203247,38278.26953,89.08760834
2024-06-14T07:23:56.000,28.31628799,11.44284058,22.49631882,11.23040009,261.3124695,4.524000168,7.949000359,0.690750003,0.029602215,0.029606503,0.029571457,0.029578609,12.36381912,12.26299572,24.22504616,1482.209106,38210.60938,89.30770874
2024-06-14T07:23:56.500,28.30097389,11.46466064,22.46359634,11.23040009,261.3668213,3.887000084,7.917000294,0.774499953,0.02960078,0.029607933,0.029571457,0.029576462,12.33109665,12.23054028,24.19639206,1482.252319,38168.48047,89.35244751
2024-06-14T07:23:57.000,28.29079056,11.47692871,22.43405914,11.29640007,263.683075,4.992500305,7.916000366,0.782949984,0.029601496,0.029608648,0.029567163,0.029581469,12.30155945,12.20124435,24.17881966,1482.27478,38142.69141,90.15824127
2024-06-14T07:23:57.500,28.28474808,11.49880981,22.34100151,11.29640007,263.7228088,5.756500244,7.945500374,0.773599982,0.029604357,0.029611509,0.029568594,0.029580757,12.20850182,12.10894489,24.15891457,1482.327515,38113.06641,90.20333099
2024-06-14T07:23:58.000,28.20334625,11.57647705,22.21338081,11.37769985,263.6240845,6.156000137,7.936500549,0.725099981,0.029605791,0.029606503,0.029570028,0.029584333,12.08088112,11.98236561,24.03210449,1482.451172,37927.56641,90.24921417
2024-06-14T07:23:58.500,28.16953087,11.6958313,22.13238907,11.37769985,263.8438721,6.156000137,7.936500549,0.797999978,0.029605791,0.029608648,0.029573604,0.029584333,11.99988937,11.90203381,23.92352676,1482.745117,37766.31641,90.49617004
2024-06-14T07:23:59.000,28.12614441,11.76858521,22.05873871,11.44740009,265.8493652,5.287500381,8.024500847,0.833899975,0.02959935,0.029607933,0.029565733,0.029580757,11.92623901,11.82898426,23.83639526,1482.898682,37638.02734,91.27740479
2024-06-14T07:23:59.500,27.95201683,11.81393433,22.00149536,11.44740009,266.1844482,6.640000343,8.023500443,0.796949983,0.029602215,0.029605791,0.029568594,0.029584333,11.86899567,11.77220726,23.64526749,1482.830933,37361.70703,91.37188721
2024-06-14T07:24:00.000,27.75419998,11.87512207,21.95557404,11.5199995,266.0013733,5.824500084,8.05300045,0.722549975,0.029602215,0.029607933,0.02957074,0.029580757,11.82307434,11.72666073,23.42276764,1482.782593,37039.4375,91.30168152
2024-06-14T07:24:00.500,27.62506294,11.91040039,21.8804245,11.5199995,266.2500305,5.357000351,8.089000702,0.728100002,0.029600067,0.029609367,0.029569309,0.029581469,11.7479248,11.6521244,23.28091621,1482.737549,36833.97266,91.37497711
2024-06-14T07:24:01.000,27.57350731,11.9593811,21.81042862,11.67779922,268.6134949,5.357000351,8.089000702,0.695649981,0.029604357,0.029608648,0.029570028,0.029582899,11.67792892,11.58269882,23.20272064,1482.817017,36719.42969,92.23816681
2024-06-14T07:24:01.500,27.50560951,12.01373291,21.75596046,11.67779922,268.7937317,5.439500332,8.072000504,0.819499969,0.02960078,0.029609367,0.029568594,0.029577892,11.62346077,11.52867508,23.10630798,1482.893799,36578.44141,92.3522644
2024-06-14T07:24:02.000,27.41230583,12.08047485,21.67077637,11.75659943,268.8102417,6.64800024,8.097000122,0.695599973,0.029600067,0.029606503,0.029567881,0.029581469,11.53827667,11.44418526,22.97914696,1482.977051,36392.66797,92.41691589
2024-06-14T07:24:02.500,27.35974121,12.12652588,21.56116867,11.75659943,268.9535828,4.724500179,8.096000671,0.691850007,0.029600067,0.029610079,0.029569309,0.029582899,11.42866898,11.33547115,22.90256882,1483.046997,36280.51563,92.51338196
2024-06-14T07:24:03.000,27.34724426,12.15621948,21.46390533,11.88659954,269.9848938,4.724500179,8.096000671,0.691850007,0.029600067,0.029609367,0.029569309,0.029580038,11.33140564,11.23900127,22.87297821,1483.11499,36236.69141,92.91020203
2024-06-14T07:24:03.500,27.35748672,12.20053101,21.39846039,11.88659954,270.0283203,4.565000057,8.095499992,0.735199988,0.029605072,0.029609367,0.02957074,0.029580038,11.26596069,11.17409039,22.85541725,1483.249268,36209.65625,93.00352478
2024-06-14T07:24:04.000,27.32230759,12.21231079,21.40784073,12.01049995,271.4299316,4.544500351,8.094000816,0.734600008,0.029602926,0.029608648,0.029569309,0.029585045,11.27534103,11.18339443,22.81593895,1483.244019,36152.32813,93.48674774
2024-06-14T07:24:04.500,27.28958702,12.20669556,21.42238998,12.01049995,271.4736938,5.105000019,8.113500595,0.969699979,0.029602215,0.029609367,0.029569309,0.029580038,11.28989029,11.19782448,22.78929138,1483.192871,36114.16016,93.47489929
2024-06-14T07:24:05.000,27.27009583,12.22277832,21.37273026,12.07689953,272.2312317,5.867500305,8.12650013,0.700899959,0.029602215,0.029610796,0.02957217,0.029581469,11.24023056,11.14857006,22.76166344,1483.216064,36073.69922,93.7518692
2024-06-14T07:24:05.500,27.19389915,12.29660034,21.25920105,12.07689953,272.4496765,5.867500305,8.12650013,0.749549985,0.029602215,0.029608648,0.029570028,0.029582186,11.12670135,11.03596687,22.64724159,1483.338135,35905.92969,93.90854645
2024-06-14T07:24:06.000,27.12079811,12.37469482,21.08127594,12.11669922,273.5773315,6.042000294,8.241500854,0.766550004,0.029601496,0.029607933,0.029571457,0.029580757,10.94877625,10.8594923,22.53355026,1483.474731,35739.02734,94.38807678
2024-06-14T07:24:06.500,26.98612213,12.63970947,20.9204464,12.11669922,274.1400146,4.617500305,8.305500031,0.680849969,0.029602926,0.029605791,0.029567881,0.029582186,10.7879467,10.69997406,22.25376511,1484.068604,35325.92188,94.95384979
2024-06-14T07:24:07.000,26.83540535,12.8850708,20.86825943,12.21859932,274.8763733,6.523500443,8.265000343,0.701399982,0.029600067,0.02960722,0.029567163,0.029578609,10.73575974,10.64821243,21.97444534,1484.591919,34914.4375,95.5415802
2024-06-14T07:24:07.500,26.39270592,12.9178772,20.84668732,12.21859932,275.6024475,4.470000267,8.292500496,0.744349957,0.029600067,0.02960722,0.029568594,0.029580757,10.71418762,10.62681675,21.55784225,1484.214355,34310.48828,95.61180878
2024-06-14T07:24:08.000,26.28585815,12.92126465,20.83283234,12.57489967,276.7406921,4.470000267,8.292500496,0.744349957,0.029602926,0.02960722,0.029568594,0.029581469,10.70033264,10.6130743,21.46008873,1484.11084,34168.71094,95.95503998
2024-06-14T07:24:08.500,26.19727325,12.97460938,20.73827362,12.57489967,276.9450989,3.87650013,8.359499931,0.987999976,0.029602926,0.029609367,0.029571457,0.029582186,10.60577393,10.51928711,21.35071373,1484.165771,34008.51953,96.06947327
2024-06-14T07:24:09.000,26.19727707,13.05407715,20.57873154,12.6953001,278.1799316,4.707000256,8.359499931,0.702250004,0.029602233,0.029608678,0.029570755,0.029578615,10.44623184,10.36104584,21.30620956,1484.385986,33941.64453,96.63433075
2024-06-14T07:24:09.500,26.04301453,13.16748047,20.40958023,12.6953001,278.56073,5.125500202,8.341000557,1.148549914,0.02960078,0.029608648,0.029569309,0.029583614,10.27708054,10.1932745,21.10562897,1484.539551,33647.35547,96.87889099
2024-06-14T07:24:10.000,25.9721508,13.21508789,20.37735367,12.88369942,279.2616577,3.84100008,8.298500061,0.711499989,0.02960078,0.029608648,0.029569309,0.029581469,10.24485397,10.1613102,21.01634979,1484.598511,33516.42188,97.16682434
2024-06-14T07:24:10.500,25.79740524,13.25131226,20.35161972,12.88369942,279.5766907,3.84100008,8.298500061,1.038450003,0.029600067,0.02960722,0.02957074,0.029580757,10.21912003,10.13578606,20.84139633,1484.517578,33261.21875,97.24523163
2024-06-14T07:24:11.000,25.66409111,13.28579712,20.29395676,13.00290012,280.4916687,3.823000193,8.365000725,0.981399953,0.029602926,0.029611509,0.029568594,0.029580038,10.16145706,10.07859325,20.70452881,1484.474731,33061.26172,97.55175018
2024-06-14T07:24:11.500,25.56860161,13.38092041,20.186306,13.00290012,280.7557068,4.1875,8.379000664,0.661499977,0.029601496,0.029610796,0.029567881,0.029578609,10.0538063,9.971820831,20.56880379,1484.641357,32861.33594,97.75811768
2024-06-14T07:24:12.000,25.55226517,13.51251221,20.0544281,13.08899975,282.0522461,3.54700017,8.376000404,0.712049961,0.029601496,0.02960722,0.029567163,0.029579323,9.921928406,9.841017723,20.48394585,1484.991821,32734.59766,98.43154907
2024-06-14T07:24:12.500,25.52180481,13.55041504,19.93898392,13.08899975,282.1445618,4.445000172,8.342000008,0.670699954,0.02960078,0.029608648,0.029569309,0.029581469,9.806484222,9.726514816,20.43698502,1485.064819,32665.27734,98.5139389
2024-06-14T07:24:13.000,25.4798336,13.60876465,19.86137009,13.28579998,282.1176147,4.445000172,8.342000008,0.766200006,0.029602215,0.029609367,0.02957074,0.029584333,9.728870392,9.649534225,20.36915588,1485.18396,32565.10742,98.5845108
2024-06-14T07:24:13.500,25.38013268,13.61523438,19.81097984,13.28579998,282.2781677,3.926500082,8.366500854,0.773400009,0.029602215,0.029609367,0.029569309,0.029581469,9.678480148,9.599555016,20.27832031,1485.099121,32432.56055,98.59846497
2024-06-14T07:24:14.000,25.28421593,13.59539795,19.76275253,13.38169956,281.7971497,4.129500389,8.416500092,0.639899969,0.029601496,0.029609367,0.02957217,0.029580757,9.630252838,9.551720619,20.20469856,1484.944214,32325.64453,98.34424591
2024-06-14T07:24:14.500,25.22200584,13.60900879,19.66775703,13.38169956,281.9080811,3.536000252,8.418000221,0.673299968,0.029603643,0.029609367,0.029567163,0.029580038,9.535257339,9.457500458,20.14306068,1484.917114,32235.39258,98.37358856
2024-06-14T07:24:15.000,25.18152809,13.66442871,19.52758026,13.44959927,283.7663879,4.31400013,8.375500679,0.739549994,0.029605072,0.029608648,0.029570028,0.029585045,9.395080566,9.318466187,20.07866287,1485.029175,32140.17773,99.09841919
2024-06-14T07:24:15.500,25.17086029,13.71994019,19.39128113,13.44959927,283.8483887,4.31400013,8.375500679,0.674600005,0.029602926,0.029610796,0.02957217,0.029581469,9.258781433,9.183279037,20.04042816,1485.171875,32083.14648,99.21969604
2024-06-14T07:24:16.000,25.14929962,13.74960327,19.26635742,13.54780006,282.566864,3.340000153,8.37250042,0.852699995,0.029602926,0.029609367,0.02957074,0.029580757,9.133857727,9.059373856,20.00620842,1485.231201,32032.53125,98.81257629
2024-06-14T07:24:16.500,25.11829567,13.7696228,19.13980675,13.54780006,282.6369629,3.214500189,8.434000015,0.678200006,0.029602926,0.029612225,0.029567881,0.029579323,9.007307053,8.933855057,19.96880722,1485.25354,31977.46875,98.855896
2024-06-14T07:24:17.000,25.04819489,13.80282593,19.0276413,13.57459927,284.0402222,3.485000134,8.413500786,0.667400002,0.029603643,0.029606503,0.029570028,0.029579323,8.895141602,8.822604179,19.89056969,1485.273682,31862.5,99.36802673
2024-06-14T07:24:17.500,24.92418861,13.86456299,18.90851402,13.57459927,284.3024292,3.265000105,8.49350071,0.740649998,0.02960078,0.029605791,0.029569309,0.029581469,8.776014328,8.7044487,19.75098801,1485.319214,31657.27539,99.50308228
2024-06-14T07:24:18.000,24.80068398,13.89590454,18.81955338,13.6480999,284.4053345,3.265000105,8.49350071,0.778349996,0.029602926,0.029611509,0.029572885,0.029583614,8.68705368,8.616213799,19.62777519,1485.280396,31476.47266,99.52880859
2024-06-14T07:24:18.500,24.71053123,14.05465698,18.71735764,13.6480999,284.7275696,3.489000082,8.529000282,0.662999988,0.029603643,0.029610079,0.029570028,0.029581469,8.584857941,8.514850616,19.46944618,1485.633667,31241.82227,99.87679291
2024-06-14T07:24:19.000,24.59646606,14.12469482,18.58871078,13.7305994,284.6975708,2.508500099,8.61950016,0.680149972,0.02960078,0.029608648,0.029570028,0.029579323,8.45621109,8.387252808,19.33597374,1485.713501,31045.10352,99.93073273
2024-06-14T07:24:19.500,24.50883293,14.18692017,18.41823578,13.7305994,284.9002686,2.384000063,8.629500389,0.656799972,0.029606503,0.029610796,0.029567881,0.029581469,8.285736084,8.218168259,19.22961807,1485.797485,30888.15625,100.0666962
2024-06-14T07:24:20.000,24.45572853,14.29727173,18.2383194,13.82359982,285.1738892,2.538500071,8.652000427,0.708799958,0.029602926,0.029609367,0.029570028,0.029581469,8.105819702,8.039719582,19.12953758,1486.05127,30739.57813,100.3326035
2024-06-14T07:24:20.500,24.39572144,14.31784058,18.06291008,13.82359982,285.2861328,2.538500071,8.652000427,0.641200006,0.029602215,0.029608648,0.029568594,0.029582186,7.930410385,7.865740299,19.06804657,1486.046021,30649.01563,100.3771973
2024-06-14T07:24:21.000,24.29044151,14.34075928,17.95433807,13.96759987,285.4130859,2.248000145,8.595000267,0.671649992,0.029604357,0.029611509,0.029569309,0.029580757,7.821838379,7.75805378,18.96673012,1486.003784,30499.97656,100.4072495
2024-06-14T07:24:21.500,24.20981979,14.3503418,17.85590363,13.96759987,285.5443726,2.130500078,8.598999977,0.615399957,0.029601496,0.029610796,0.029571457,0.029583614,7.723403931,7.660421848,18.89313126,1485.948853,30391.76172,100.427948
2024-06-14T07:24:22.000,24.15878296,14.37664795,17.75650024,14.02639961,287.4316406,2.290500164,8.646500587,0.710999966,0.029600067,0.029611509,0.029570028,0.029582899,7.624000549,7.56182909,18.83677483,1485.970337,30308.57617,101.112236
2024-06-14T07:24:22.500,24.10500526,14.39489746,17.61997223,14.02639961,287.5323181,2.477000237,8.634000778,0.731049955,0.029604357,0.029607933,0.02957074,0.029583614,7.487472534,7.42641449,18.78206253,1485.966064,30227.89063,101.1521225
2024-06-14T07:24:23.000,24.05682564,14.40405273,17.43017387,14.10379982,287.901825,2.477000237,8.634000778,0.991699994,0.029601496,0.029609367,0.029567881,0.029582186,7.297674179,7.238163948,18.73657417,1485.94104,30160.85742,101.2730789
2024-06-14T07:24:23.500,24.04164314,14.42437744,17.24818039,14.10379982,287.9458618,2.607500076,8.555500031,0.659999967,0.029600067,0.029609367,0.029569309,0.029582899,7.115680695,7.057654381,18.71388435,1485.980225,30127.16016,101.3174591
2024-06-14T07:24:24.000,24.02446365,14.47097778,17.0820446,14.23849964,287.1073303,2.246500015,8.503000259,0.759750009,0.029602215,0.029612944,0.029567163,0.029583614,6.949544907,6.892873287,18.67691422,1486.091309,30072.08789,101.0978241
2024-06-14T07:24:24.500,23.99513817,14.53283691,16.98826027,14.23849964,287.2193909,2.233500004,8.491500854,0.667349994,0.029602215,0.029609367,0.029569309,0.029580757,6.855760574,6.799853802,18.62239075,1486.234497,29991.0293,101.2340088
2024-06-14T07:24:25.000,23.92649269,14.5670166,16.88985443,14.3210001,286.1109009,2.27850008,8.419000626,0.764999986,0.029602926,0.029609367,0.02957074,0.029582899,6.757354736,6.702250481,18.54780197,1486.261108,29880.84961,100.8689194
2024-06-14T07:24:25.500,23.80694389,14.62268066,16.78633499,14.3210001,286.3496704,2.27850008,8.419000626,0.672149956,0.029602215,0.029609367,0.02957074,0.029579323,6.653835297,6.599575043,18.42006302,1486.297974,29692.12305,100.990921
2024-06-14T07:24:26.000,23.55722618,14.73959351,16.64883614,14.42089939,290.2848511,2.23450017,8.336000443,0.70085001,0.029601496,0.029606503,0.02957217,0.029579323,6.516336441,6.463197708,18.1542511,1486.379272,29299.07617,102.4608383
2024-06-14T07:24:26.500,23.28669548,14.76052856,16.47231293,14.42089939,290.7131653,2.156500101,8.346500397,1.610299945,0.029602926,0.029607933,0.029570028,0.029582899,6.339813232,6.288114071,17.91659927,1486.170776,28948.21094,102.5068588
2024-06-14T07:24:27.000,23.1151371,14.74575806,16.3098793,14.53039932,289.7201843,2.305000067,8.360500336,0.75729996,0.029602926,0.029610796,0.029568594,0.029582899,6.177379608,6.1270051,17.77893066,1485.959106,28745.02344,102.0388718
2024-06-14T07:24:27.500,22.95840836,14.75448608,16.18754196,14.53039932,289.9632568,2.305000067,8.360500336,0.75729996,0.029604357,0.029612225,0.029571457,0.029582186,6.055042267,6.005665302,17.64315033,1485.829102,28544.20508,102.0578156
2024-06-14T07:24:28.000,22.89567566,14.75439453,16.1018486,14.61730003,289.4482727,2.088000059,8.357000351,0.708299994,0.029603643,0.029610796,0.029570028,0.029579323,5.969348907,5.920670509,17.59046936,1485.766235,28466.26953,101.8433609
2024-06-14T07:24:28.500,22.86346245,14.7590332,16.00688934,14.61730003,289.5004272,2.465000153,8.346000671,0.675149977,0.02960078,0.029609367,0.029569309,0.029581469,5.874389648,5.826485634,17.56133652,1485.74646,28423.08984,101.8533325
2024-06-14T07:24:29.000,22.81608009,14.75939941,15.8678875,14.64960003,288.2588806,2.454500198,8.350500107,0.680799961,0.029602215,0.029610796,0.029566452,0.029580038,5.735387802,5.688617229,17.52139282,1485.699219,28363.9375,101.392395
2024-06-14T07:24:29.500,22.81498146,14.75192261,15.67534256,14.64960003,288.2508545,2.389500141,8.371500015,0.669399977,0.029604357,0.02960722,0.029569309,0.029582899,5.542842865,5.497642517,17.52385521,1485.673584,28367.60938,101.3752975
2024-06-14T07:24:30.000,22.79903221,14.75808716,15.48369217,14.63299942,286.7358093,2.389500141,8.371500015,0.669399977,0.029601496,0.029609367,0.02957074,0.029581469,5.351192474,5.307555199,17.50774193,1485.672729,28343.62695,100.8454285
2024-06-14T07:24:30.500,22.79183006,14.7611084,15.34899235,14.63299942,286.7483521,2.260500193,8.306500435,0.712149978,0.029604357,0.029611509,0.029567881,0.029582186,5.216492653,5.173953533,17.50036812,1485.671875,28332.64258,100.8516388
2024-06-14T07:24:31.000,22.78272438,14.76074219,15.23833084,14.67379951,286.5875549,2.379500151,8.407000542,0.683299959,0.029602215,0.029608648,0.029569309,0.029580038,5.105831146,5.064194679,17.49290466,1485.660278,28321.56836,100.7896881
2024-06-14T07:24:31.500,22.76565933,14.759552,15.12202358,14.67379951,286.6104431,2.276500225,8.266500473,0.681549966,0.029602926,0.029609367,0.029570028,0.029582899,4.989523888,4.94883585,17.47912979,1485.638306,28301.1543,100.7867126
2024-06-14T07:24:32.000,22.74040031,14.75613403,14.97715187,14.67560005,288.2942505,1.93900013,8.321500778,0.792999983,0.029601496,0.029610079,0.029568594,0.029582186,4.844652176,4.805145264,17.45947266,1485.601685,28272.04883,101.3593292
2024-06-14T07:24:32.500,22.73478508,14.75375366,14.77111912,14.67560005,288.2981567,1.93900013,8.321500778,0.650399983,0.029604357,0.029608648,0.02957074,0.029580757,4.638619423,4.600792885,17.45586014,1485.586182,28266.66406,101.3534241
2024-06-14T07:24:33.000,22.72407913,14.75534058,14.55562401,14.68129921,285.9386902,1.918000102,8.292500496,0.712700009,0.029602215,0.029609367,0.029572885,0.029580038,4.423124313,4.38705492,17.44621086,1485.576782,28252.29102,100.5213165
2024-06-14T07:24:33.500,22.7306633,14.75808716,14.37520409,14.68129921,285.9301147,2.146000147,8.299500465,0.685000002,0.029600067,0.029607933,0.029570028,0.029582899,4.242704391,4.208106518,17.45055389,1485.588135,28258.63281,100.5267258
2024-06-14T07:24:34.000,22.72670746,14.75839233,14.23118782,14.69810009,286.4264832,2.164000034,8.357000351,0.679849982,0.029602215,0.029610079,0.029570028,0.029582186,4.098688126,4.065264702,17.4471302,1485.582764,28253.50781,100.6997681
2024-06-14T07:24:34.500,22.71702576,14.75970459,14.08476734,14.69810009,286.4407654,1.949500084,8.318000793,0.659799993,0.029602215,0.029610796,0.029568594,0.029583614,3.952267647,3.920037985,17.43844795,1485.574829,28240.59375,100.7021637
2024-06-14T07:24:35.000,22.71124268,14.75765991,13.94641876,14.70319939,286.6457214,1.949500084,8.318000793,0.684499979,0.029601496,0.029610079,0.029572885,0.029580757,3.813919067,3.782817602,17.43453217,1485.561035,28234.77539,100.7675095
2024-06-14T07:24:35.500,22.71159744,14.75753784,13.79808331,14.70319939,286.6436462,1.896500111,8.302000046,0.741549969,0.02960078,0.029607933,0.029571457,0.029580757,3.665583611,3.635691881,17.43491745,1485.558594,28235.29883,100.7667465
2024-06-14T07:24:36.000,22.71159554,14.75820923,13.67388439,14.70499992,285.9856873,1.962500095,8.36000061,0.71085,0.029603643,0.029608648,0.029569309,0.029580038,3.541384697,3.51250577,17.43464279,1485.558472,28234.8457,100.5366821
2024-06-14T07:24:36.500,22.70825577,14.75878906,13.54435158,14.70499992,285.9899597,1.78700006,8.329999924,0.784399986,0.029602215,0.029609367,0.029569309,0.029579323,3.411851883,3.38402915,17.43161201,1485.554932,28230.30469,100.5375366
2024-06-14T07:24:37.000,22.70683861,14.75942993,13.37574768,14.69999981,285.6524353,1.738500118,8.348999977,0.71934998,0.029601496,0.029609367,0.02957074,0.029580757,3.243247986,3.216800213,17.43017006,1485.552612,28228.11328,100.4193192
2024-06-14T07:24:37.500,22.70674515,14.75863647,13.19211006,14.69999981,285.6499939,1.738500118,8.348999977,0.653949976,0.029602215,0.029607933,0.029570028,0.029580757,3.059610367,3.034660101,17.43048668,1485.547241,28228.5293,100.4170074
2024-06-14T07:24:38.000,22.70530891,14.76132202,12.98024654,14.70899963,284.8592834,1.616000056,8.385499954,0.669449985,0.029602215,0.029609367,0.02957074,0.029582899,2.847746849,2.824524403,17.4281311,1485.550049,28224.94336,100.1431885
2024-06-14T07:24:38.500,22.71306801,14.75796509,12.79533577,14.70899963,284.8426819,1.536500096,8.353500366,0.723100007,0.029602926,0.029607933,0.029567163,0.029579323,2.662836075,2.641121387,17.43618202,1485.545044,28236.83984,100.1353073
2024-06-14T07:24:39.000,22.72549057,14.75717163,12.67773724,14.70939922,285.7597961,1.553000093,8.30050087,0.714100003,0.029603643,0.029609367,0.029570028,0.029579323,2.545237541,2.524482012,17.44699287,1485.552979,28252.81445,100.4627228
2024-06-14T07:24:39.500,22.72664642,14.75805664,12.61974907,14.70939922,285.7584534,1.078999996,8.344000816,0.651449978,0.029602926,0.029610796,0.02957217,0.029582186,2.487249374,2.466966629,17.44758034,1485.555786,28253.66016,100.4644775
2024-06-14T07:24:40.000,22.71970558,14.76235962,12.51709747,14.72169971,284.6062012,1.078999996,8.344000816,0.662299991,0.029602926,0.029608648,0.029573604,0.029581469,2.384597778,2.365152121,17.43985748,1485.559448,28242.14453,100.0636063
2024-06-14T07:24:40.500,22.72699928,14.76104736,12.31976891,14.72169971,284.5922852,1.172000051,8.261500359,0.645550013,0.029601496,0.029607933,0.029567163,0.029580038,2.187269211,2.16943264,17.4466095,1485.559814,28252.0918,100.0601196
2024-06-14T07:24:41.000,22.72226143,14.75900269,12.0968914,14.7262001,284.618927,1.077000022,8.315500259,0.640949965,0.02959935,0.029612944,0.029568594,0.029577892,1.964391708,1.948372722,17.44359016,1485.545532,28247.57227,100.0633621
2024-06-14T07:24:41.500,22.72545433,14.76159668,11.89777565,14.7262001,284.6150208,1.026500106,8.36400032,0.76819998,0.029602215,0.029610796,0.029570028,0.029581469,1.765275955,1.750880718,17.44516182,1485.552979,28249.80273,100.0683746
2024-06-14T07:24:42.000,22.73073196,14.76306152,11.74359417,14.72779942,284.109436,1.026500106,8.36400032,0.76819998,0.029603643,0.02960722,0.029571457,0.029582186,1.611094475,1.597956538,17.44897652,1485.55957,28255.38086,99.89600372
2024-06-14T07:24:42.500,22.72291565,14.76171875,11.60332203,14.72779942,284.1182251,1.019500017,8.311500549,0.69690001,0.029602215,0.029609367,0.029572885,0.029581469,1.470822334,1.458828211,17.44304085,1485.546265,28246.56445,99.89266205
